Sample_Name,buffer_test,reads_G4,reads_G6,Acanthocephala_G4,Ancylostoma_G4,Ascaridida_G4,Blastocystis_G4,Cryptosporidium_G4,Cyclophyllidea_G4,Echinostoma_paraensei_G4,Eimeria_G4,Eimeriorina_G4,Entamoeba_G4,Eucestoda_G4,Haemonchus_contortus_G4,Hepatozoon_G4,Hexamastix_G4,Hymenolepis_diminuta_G4,Hymenolepis_microstoma_G4,Hypotrichomonadidae_G4,Hypotrichomonas_G4,Microsporidia_G4,Moniliformis_moniliformis_G4,Neobalantidium_coli_G4,Nippostrongylus_brasiliensis_G4,Ostertagia_G4,Pentatrichomonas_hominis_G4,Rhabditida_G4,Simplicimonas_G4,Simplicimonas_similis_G4,Spirocerca_lupi_G4,Spirurida_G4,Streptopharagus_G4,Syphacia_G4,Tetratrichomonas_G4,Trichomitus_G4,Trichomitus_batrachorum_G4,Trichomonadea_G4,Trichuris_trichiura_G4,Tritrichomonas_G4,Ancylostoma_G6,Apicomplexa_G6,Ascaridida_G6,Blastocystis_G6,Cryptosporidium_G6,Cyclophyllidea_G6,Eimeria_G6,Entamoeba_G6,Hepatozoon_G6,Hymenolepis_diminuta_G6,Hymenolepis_microstoma_G6,Neobalantidium_coli_G6,Nippostrongylus_brasiliensis_G6,Rhabditida_G6,Sarcocystis_G6,Spirocerca_G6,Spirurida_G6,Strongyloides_G6,Strongyloides_ratti_G6,Syphacia_obvelata_G6
TMR-3974,,7630,2841,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02394,0,0,0.02816,0,0,0,0,0,0,0,0,0,0,0,0
TMR-3975,,9545,2567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86338,0,0,0,0,0,0,0,0.11921,0,0,0,0,0,0,0,0,0,0,0,0
TMR-3978,,0,3196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31602,0,0,0,0.02785,0,0,0,0,0,0,0,0,0,0,0,0
TMR-3980,,596,8264,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-3981,,2285,3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-3982,,3793,7690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-3986,,3896,3875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-3987,,10360,3526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-3988,,5097,5191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-3990,,2925,2464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-3995,,1485,3017,0,0,0,0,0,0,0,0,0,0.23098,0,0,0,0,0,0,0,0,0,0,0,0.12929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19357,0,0,0,0,0,0,0,0,0,0,0,0
TMR-3996,,4804,4163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01644,0.01124,0,0,0,0,0.01582,0,0,0,0,0.87843,0,0,0,0,0,0,0,0.07038,0,0,0,0,0,0,0,0,0,0,0,0
TMR-3997,,4001,6946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-3998,,5862,4189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-3999,,3602,1527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-4002,,7356,3468,0,0,0,0.02121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01495,0,0,0,0.02797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-4004,,10784,6025,0,0,0,0.07576,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72978,0,0,0,0.45759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-4005,,3645,1812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-4006,,6090,5177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-4007,,2193,3287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-4008,,7013,4648,0,0,0,0,0,0,0,0.153,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18352,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-4012,,2742,9978,0,0,0,0.07039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-4013,,7361,4812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01725,0.90844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-4014,,5235,4807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-4015,,5151,3967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-4016,,2204,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-4017,,5359,3624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04387,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-4018,,4498,5616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-4019,,3746,6531,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-4022,,2697,6770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-4023,,1756,5328,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-4024,,1939,3598,0,0,0,0.05312,0,0,0,0.10211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-4025,,2452,4497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-4026,,1516,1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-4033,,6530,2403,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-4034,,2530,3941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-4035,,4272,3405,0,0,0,0,0,0,0,0.31929,0,0,0,0,0,0.58052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71424,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-4036,,4454,6308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-4037,,7998,2926,0,0,0,0,0,0,0,0.06002,0,0,0,0,0,0.52776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07519,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2008,,5364,1791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42881,0,0,0,0,0,0,0,0.13959,0,0,0,0,0
TMR-2009,,8323,4504,0,0,0,0,0,0,0,0.01129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03819,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2106,,5380,4784,0,0,0,0,0,0,0,0.02937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71593,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2121,,2498,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2164,,6638,2625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08457,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2212,,2692,3204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2213,,4164,7168,0,0,0,0,0,0,0,0.01921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2219,,1800,5084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05094,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2225,,1474,6787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2360,,3761,1843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2364,,2186,3202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2365,,10922,5837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2366,,7216,4907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10393,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2369,,1791,9292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335,0,0,0,0,0.01005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16035,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2408,,3631,3007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01297,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2443,,28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08333,0,0,0,0,0,0,0,0,0,0,0
TMR-2476,,3529,3518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05628,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2484,,1797,4385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20775,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2493,,2701,11626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2636,,5232,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2700,,2638,1063,0,0,0,0,0,0,0,0.1793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19977,0,0,0,0,0,0,0,0,0,0,0,0.01099,0,0,0,0,0,0,0.81562,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2713,,5861,4370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2714,,6015,4961,0,0,0,0,0,0,0,0.01446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04999,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2889,,3106,14118,0.03155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2911,,397,2270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2992,,9203,9040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-3056,,2737,7787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-3059,,1944,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-3062,,340,9406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-3063,,897,641,0,0,0,0,0,0,0,0.01226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-3252,,6373,4649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20521,0,0.04388,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-3576,,1656,3792,0,0,0,0,0,0,0,0.14493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-3665,,1990,3922,0,0,0,0,0,0,0,0.30603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9847,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-3743,,1940,1269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-3770,,2977,2046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-3771,,4564,4674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2048,,3672,764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2158,,7563,2628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2268,,4429,7161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2288,,3194,214,0,0,0,0,0,0,0,0.24296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2465,,4779,4444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2669,,2141,4645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-2750,,1659,3622,0,0,0,0,0,0.76974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27029,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-3017,,1772,3571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-3077,,1550,3367,0,0,0,0,0,0.5271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09831,0.8114,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-3087,,11988,4170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46019,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-3102,,1758,9882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95224,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-3116,,7245,3590,0,0,0,0,0,0,0,0.07881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97911,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-3454,,1750,10585,0,0,0,0,0,0.04457,0,0.17371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75314,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-3464,,4534,4440,0,0,0,0,0,0,0,0.31451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-3472,,1130,4208,0,0,0,0,0,0,0,0.42301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-3515,,1328,2551,0,0,0,0,0,0.3637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4018,0.11799,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-3522,,6258,2801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3281,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-3540,,1242,5368,0,0,0,0,0,0,0,0.15862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89363,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-3542,,7035,3791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-3544,,4895,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-3549,,3450,4815,0,0,0,0,0,0,0,0.08348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92773,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-3618,,5276,4184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-3647,,5641,1943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-3648,,6349,1431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMR-3651,,6148,3741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
