host_ID,host_species,village,grid,season,mass,mass_z,size_z,sex,BCI,dist_village,shannon_scaled,pd_scaled,uniqueness_scaled,FB_z
2228,Rattus rattus,Mandena,agroforest,1,97,0.360106246507166,-0.15003581771277408,0,1.0556520644694907,0.45,-0.3236889048864874,-0.10668717669825843,0.7814071337461647,-1.0290262878647947
2229,Rattus rattus,Mandena,agroforest,1,97,0.360106246507166,0.24304961841922415,0,0.5198695548669315,0.45,1.2171681300344819,0.8181917767960301,-0.2344709105136828,-0.8765092882987916
2234,Microgale brevicaudata,Mandena,agroforest,1,13.2,1.5698109259175492,1.3053252401593143,1,1.1771561573397618,0.4,0.43351931265638216,0.5978692704952003,-0.3657838000106148,0.5253483397005749
2236,Rattus rattus,Mandena,village,1,68,-0.44702988498168206,0.6236540209187589,0,-1.1865580918328096,0,-1.348332577784996,-1.4016209611508916,0.4310094629388586,0.6808379399219328
2241,Rattus rattus,Mandena,agroforest,1,63,-0.5861912869625179,0.9925456411273541,0,-1.9447245469095547,0.45,-0.8348592621936012,-0.25978064067016376,-0.3383154755189508,-0.5769302290205429
2242,Rattus rattus,Mandena,agroforest,1,175,2.5310241174082053,1.6979274218889837,1,0.5098186451362877,0.45,0.994332395214833,0.5437771055766434,-0.5282137917333746,-0.2155859736875538
2243,Rattus rattus,Mandena,agroforest,1,77,-0.19653936141617748,1.3504239103352331,1,-1.7615568881034074,0.45,-1.6669393794863905,-2.628478429804653,0.7085545778320442,2.9817950874799113
2244,Microgale brevicaudata,Mandena,agroforest,1,8,-0.9374013814764801,1.3053252401593143,1,-1.094570974453959,0.49,2.1923304088640423,2.7790154688035162,0.6575411514015389,0.2564184893021928
2245,Microgale brevicaudata,Mandena,agroforest,1,7.8,-1.0338326240685582,1.3053252401593143,1,-1.2094231900159715,0.49,0.39513453168887314,0.3666335112653903,-0.4578117765663363,0.6554485654872109
2248,Rattus rattus,Mandena,agroforest,1,105,0.5827644896765034,0.9925456411273541,1,-0.23672893266394185,0.45,-0.09527630135248395,0.07624602932345147,0.0769827377805514,-0.9315245566349788
2249,Rattus rattus,Mandena,agroforest,1,85,0.0261188817531599,0.24304961841922415,0,0.07831491171116893,0.45,-0.20001765603067748,0.4569172819261052,-0.73195484185521,0.24241919573872905
2251,Rattus rattus,Mandena,agroforest,1,94,0.27660940531866446,1.6979274218889837,1,-1.5681981579572692,0.45,-0.33082342628189504,-0.4209177243841082,-0.9963563920620291,-0.030247888935076364
2254,Microgale brevicaudata,Mandena,brushy_regrowth,2,6.9,-1.4677732157329093,-0.2447183874705896,0,-1.510711754179468,2.28,0.6209570677744142,0.35552150222009193,1.9420209858022106,-3.1781665858913626
2255,Microgale brevicaudata,Mandena,brushy_regrowth,2,8.7,-0.5998920324042072,-0.2447183874705896,1,-0.45916222975560755,2.28,0.469513924763492,-1.0823686128400938,-0.8887742323271324,0.6017346036493295
2256,Microgale brevicaudata,Mandena,brushy_regrowth,2,9.4,-0.2623826833319335,-0.2447183874705896,1,-0.10810380571279382,2.38,0.08997781750709716,0.8484366827046831,0.7361395053556121,0.7701998813340097
2257,Microgale brevicaudata,Mandena,brushy_regrowth,2,9.5,-0.2141670620358946,-0.2447183874705896,1,-0.06009891118615097,2.38,0.3779561041492109,0.4702945257220102,2.460845542416842,0.2137659900923763
2261,Rattus rattus,Mandena,brushy_regrowth,2,43,-1.1428368948858614,-0.15003581771277408,0,-1.6644013572375929,2.21,0.5011607936381917,0.36829912452761215,-0.8272621784045346,-0.5140680851850628
2262,Rattus rattus,Mandena,brushy_regrowth,2,38,-1.2819982968666972,-0.5564486945961132,1,-1.5237687018876476,2.21,-0.07425913881254757,0.0268811064886217,-0.016662164271186802,-0.7568978560120031
2263,Rattus rattus,Mandena,brushy_regrowth,2,130,1.2785714995806827,0.6236540209187589,0,0.9801829394633037,2.21,0.11426089140354348,0.07802344225560001,-0.5347886730286494,-0.5952241371115509
2264,Microgale brevicaudata,Mandena,brushy_regrowth,2,8.8,-0.5516764111081675,1.3053252401593143,0,-0.6622039495151003,2.28,-1.0757088077945627,-0.29231767528266017,2.928674398086966,0.3604830189639038
2265,Microgale brevicaudata,Mandena,brushy_regrowth,2,12,0.9912234703650812,-0.2447183874705896,0,0.9996762187554028,2.38,0.7962912136749057,0.9328344647552876,0.750323267681082,-0.2194832646496837
2266,Microgale brevicaudata,Mandena,brushy_regrowth,2,7.3,-1.2749107305487535,-0.2447183874705896,0,-1.2550711544743418,2.38,0.7581519678439709,1.465047204067064,1.3518917606514442,0.7798440347056333
2267,Microgale brevicaudata,Mandena,brushy_regrowth,2,9,-0.45524516851608976,-0.2447183874705896,0,-0.30537054591954027,2.38,-1.4065530936318562,-1.382168578666934,-0.4008411145274692,-1.7115610608429865
2269,Rattus rattus,Mandena,brushy_regrowth,2,62,-0.614023567358685,0.6236540209187589,1,-1.495417354792093,2.21,-0.4279594251719405,-0.5400151888463469,2.47890545331067,-1.9891571013900837
2270,Rattus rattus,Mandena,brushy_regrowth,2,140,1.5568943035423544,0.6236540209187589,1,1.2279702185861245,2.21,1.2805945383148833,0.8354945460571066,-0.2751356072636147,0.34391534224740644
2271,Microgale brevicaudata,Mandena,brushy_regrowth,2,11,0.5090672574046908,-0.2447183874705896,1,0.6049560505417192,2.28,2.093427011799292,2.3159328477263195,0.48772021048270947,0.17511553509239453
2272,Microgale brevicaudata,Mandena,brushy_regrowth,2,7.3,-1.2749107305487535,-0.2447183874705896,0,-1.2550711544743418,2.28,-1.1434066269216556,-0.9819486617265102,0.2189449145507627,1.0335901017061138
2273,Microgale brevicaudata,Mandena,brushy_regrowth,2,6.8,-1.5159888370289485,1.3053252401593143,0,-1.831825129125192,2.38,-0.5861124285267745,-0.36506792944905425,0.6662418581631366,0.593875777733936
2274,Microgale brevicaudata,Mandena,brushy_regrowth,2,11,0.5090672574046908,-0.2447183874705896,1,0.6049560505417192,2.38,1.2930603382655192,2.4238870730490554,1.1320051903635937,0.5651914091931373
2275,Microgale brevicaudata,Mandena,brushy_regrowth,2,8,-0.9374013814764801,-0.2447183874705896,1,-0.8396838880994613,2.38,-0.01824547945580994,0.05780420715510526,-0.1692345747679585,1.0216910202872018
2276,Microgale brevicaudata,Mandena,brushy_regrowth,2,7.3,-1.2749107305487535,1.3053252401593143,0,-1.5099582408288392,2.38,-1.9821861451221068,-1.1048994302892083,0.8121520931450436,-2.2418076630643964
2277,Rattus rattus,Mandena,brushy_regrowth,2,115,0.861087293638175,0.9925456411273541,1,0.06744413729678883,2.21,-1.2005778940812468,-1.1279357239934706,-0.08072560521602386,-0.6524954569565616
2278,Rattus rattus,Mandena,brushy_regrowth,2,100,0.4436030876956675,1.3504239103352331,1,-0.8876581444013727,2.21,-0.538827003698453,-1.0789529555739954,-0.46306113598251575,-0.32933686147547486
2279,Microgale brevicaudata,Mandena,brushy_regrowth,2,13.5,1.7144577898056668,1.3053252401593143,1,1.279102474580824,2.28,-0.2641096985348286,-0.13698986812922417,7.6897582989753746,-1.2012061612206286
2281,Microgale brevicaudata,Mandena,brushy_regrowth,2,10,0.02691104444430056,-0.2447183874705896,0,0.17258902560286235,2.21,-1.323681532136304,-0.9803592343706398,-0.03640545147234238,-2.108621018360045
2282,Microgale brevicaudata,Mandena,brushy_regrowth,2,11.5,0.7501453638848861,-0.2447183874705896,0,0.806607924197797,2.28,-1.3479466922119234,-0.8463454888194304,1.0679308564517247,1.0062897220126992
2283,Microgale brevicaudata,Mandena,brushy_regrowth,2,12,0.9912234703650812,1.3053252401593143,1,0.7447891324009048,2.38,-1.4096031666142188,-0.7114688326791482,1.8380221514448116,1.0145292770341483
2284,Microgale brevicaudata,Mandena,brushy_regrowth,2,10.5,0.2679891509244957,-0.2447183874705896,1,0.3939217119069375,2.38,0.10635070283959852,-0.6667038930832295,-0.6555823348538733,0.11822605095221266
2285,Microgale brevicaudata,Mandena,brushy_regrowth,2,7.3,-1.2749107305487535,-0.2447183874705896,1,-1.2550711544743418,2.38,-0.2675135305241248,-0.9549040060966181,-0.7160304140137154,0.09503710123459674
2286,Microgale brevicaudata,Mandena,brushy_regrowth,2,12,0.9912234703650812,-0.2447183874705896,0,0.9996762187554028,2.38,0.6052373250354172,0.12747171244324312,-0.871215431412079,0.7520550007777476
2287,Rattus rattus,Mandena,brushy_regrowth,2,27,-1.588153381224536,-2.335712424003131,1,-0.2412725902835024,2.21,0.9613889194289056,0.582606917070393,-0.519791832288503,-0.6451787450166083
2289,Microgale brevicaudata,Mandena,brushy_regrowth,2,10,0.02691104444430056,-0.2447183874705896,1,0.17258902560286235,2.38,1.3117590021390775,2.1006536568920047,0.5929383681160852,0.7504751604894506
2291,Microgale brevicaudata,Mandena,agriculture,2,11.5,0.7501453638848861,-0.2447183874705896,1,0.806607924197797,1.53,-1.8215527128745983,-1.0086535986490919,0.21253955406516287,-1.3556434004022921
2293,Microgale brevicaudata,Mandena,agriculture,2,10.5,0.2679891509244957,1.3053252401593143,1,0.13903462555243956,1.53,-1.313153320865014,-1.0204718065547091,-0.37350872615664665,0.9264550159500629
2294,Microgale brevicaudata,Mandena,agriculture,2,10.5,0.2679891509244957,1.3053252401593143,0,0.13903462555243956,1.53,-0.5801851941292847,-0.32541622085707517,-0.8819694420642151,0.4369884204230514
2295,Microgale brevicaudata,Mandena,agriculture,2,8,-0.9374013814764801,-0.2447183874705896,1,-0.8396838880994613,1.53,-1.7928994263153935,-0.3732428490281795,2.226731659552865,1.0212272462985665
2296,Microgale brevicaudata,Mandena,agriculture,2,6.2,-1.8052825648051825,1.3053252401593143,1,-2.2508693245172076,1.64,0.11104828298264134,0.4751227025967632,2.16235174955162,0.7958001580681313
2302,Rattus rattus,Mandena,agriculture,2,100,0.4436030876956675,-0.15003581771277408,1,1.157495414483413,1.61,-1.199150689745736,0.16378481182738946,-0.5437841101142754,-0.20368046591143232
2303,Rattus rattus,Mandena,agriculture,2,98,0.38793852690333314,0.24304961841922415,0,0.5541631699246876,1.61,-0.6254510962246673,-0.26254008825720165,-0.7025781999348975,-0.3653813674845932
2304,Rattus rattus,Mandena,agriculture,2,142,1.6125588643346886,0.6236540209187589,1,1.2753979380049842,1.61,-0.9378682951092202,-1.051558936110465,2.3362438408527932,-2.111647336914246
2305,Microgale brevicaudata,Mandena,agriculture,2,10,0.02691104444430056,1.3053252401593143,1,-0.08229806075163551,1.53,1.3235725208327327,1.1476520993513564,0.8793888432880717,-2.0956045658008433
2306,Microgale brevicaudata,Mandena,agriculture,2,10,0.02691104444430056,-0.2447183874705896,1,0.17258902560286235,1.53,2.0449153282515296,1.6930323221371564,0.8145033151102264,-2.1723841822105534
2307,Microgale brevicaudata,Mandena,agriculture,2,13.5,1.7144577898056668,-0.2447183874705896,1,1.5339895609353214,1.53,1.4946906579987613,1.0116906147981877,0.01740041045453914,-1.419683665232257
2308,Microgale brevicaudata,Mandena,agriculture,2,10.5,0.2679891509244957,-0.2447183874705896,1,0.3939217119069375,1.53,1.9509437597767012,1.609410241592509,0.24636316172594155,-1.3034999677927919
2309,Microgale brevicaudata,Mandena,agriculture,2,10,0.02691104444430056,1.3053252401593143,1,-0.08229806075163551,1.64,1.8937509816355107,1.404438531779864,0.4803781669162774,-1.5142026101627932
2313,Rattus rattus,Mandena,agriculture,2,98,0.38793852690333314,0.6236540209187589,0,0.03539253333334289,1.61,0.3728166210496795,-0.4785108204091182,0.4096871291976412,-1.2020691498805554
2314,Rattus rattus,Mandena,agriculture,2,83,-0.029545679039174447,-0.9771245496296741,0,1.66182097705322,1.61,0.9370299381471878,0.061680793074700334,-0.3704652222199374,-0.5041249215509171
2315,Rattus rattus,Mandena,agriculture,2,105,0.5827644896765034,-0.15003581771277408,0,1.3206301174870494,1.61,0.5034843426205825,0.1687690897528206,-0.43967653708722115,-0.576432013053189
2318,Microgale brevicaudata,Mandena,agriculture,2,8.3,-0.7927545175883627,-0.2447183874705896,0,-0.6726802367798803,1.53,-0.3217015143959621,0.41481059222923927,-0.7688242009663233,0.06230271662723843
2319,Microgale brevicaudata,Mandena,agriculture,2,10.5,0.2679891509244957,-0.2447183874705896,1,0.3939217119069375,1.64,-0.40594466945519675,-0.9941774175204068,0.2033764324771356,0.2920005271054495
2324,Rattus rattus,Mandena,agriculture,2,125,1.139410097599847,0.6236540209187589,1,0.849044635242143,1.61,0.21942753894034378,-0.33470149561980095,-0.7064839691388255,0.3167619001650865
2327,Microgale brevicaudata,Mandena,agriculture,2,13,1.4733796833254715,-0.2447183874705896,1,1.3627835747157906,1.64,1.7387242658233792,1.351017663517244,-0.3409630243625037,-0.7049070050495411
2328,Rattus rattus,Mandena,agriculture,2,98,0.38793852690333314,0.24304961841922415,0,0.5541631699246876,1.61,0.9478685889571392,0.4980247750098126,-0.9563157590543098,-0.04397823424661762
2329,Rattus rattus,Mandena,agriculture,2,88,0.10961572294166141,0.24304961841922415,0,0.19428947947897046,1.61,-0.3855796206962701,-0.16492704784481063,-0.4277541466070027,-0.0626372729810033
2333,Microgale brevicaudata,Mandena,agriculture,2,9.2,-0.358813925924012,-0.2447183874705896,0,-0.20566498950452453,1.53,-0.716696442430212,-0.36051564404561587,-0.41133993753617437,0.9900493944439499
2334,Microgale brevicaudata,Mandena,agriculture,2,8,-0.9374013814764801,-0.2447183874705896,0,-0.8396838880994613,1.64,-0.33452371934985753,-0.28684842158156754,2.111924083276904,0.3762939498757617
2337,Rattus rattus,Mandena,agriculture,2,103,0.527099928884169,0.24304961841922415,0,0.7205456615830481,1.61,-2.7285151608384837,-1.746842187313125,0.05968949619477865,0.278525540050724
2338,Microgale brevicaudata,Mandena,agriculture,2,11.5,0.7501453638848861,-0.2447183874705896,0,0.806607924197797,1.53,-1.216416368829931,-0.06690699173382009,-0.5275196697137673,-0.5338648801781357
2339,Microgale brevicaudata,Mandena,agriculture,2,9.4,-0.2623826833319335,-0.2447183874705896,1,-0.10810380571279382,1.53,1.0829322216491224,0.9861594450570219,-0.3160612528027619,0.9373736159834047
2341,Rattus rattus,Mandena,agriculture,2,80,-0.11304252022767597,-0.15003581771277408,1,0.4113930475307765,1.61,-1.1830646745811466,-0.07565616430164991,3.153444988610492,-1.3990746728334615
2342,Rattus rattus,Mandena,agriculture,2,113,0.8054227328458408,0.24304961841922415,1,1.0303595564280865,1.61,-0.12414170938679585,-0.19238082481201474,0.8895005592486168,-0.43910039067109446
2343,Rattus rattus,Mandena,agriculture,2,138,1.50122974275002,0.6236540209187589,1,1.1798600625576663,1.61,-1.322487995661205,-0.2980317651764562,0.028434232568854897,0.6822713976308561
2345,Microgale brevicaudata,Mandena,secondary_forest,2,12,0.9912234703650812,-0.2447183874705896,1,0.9996762187554028,2.74,-0.625003917367519,-0.5487031693769179,-0.009473613099807895,-0.9913575934078724
2346,Microgale brevicaudata,Mandena,secondary_forest,2,11,0.5090672574046908,-0.2447183874705896,1,0.6049560505417192,2.74,-1.4072102544216156,-0.7887387149477422,0.8334935458830729,-1.8884497419491262
2347,Microgale brevicaudata,Mandena,secondary_forest,2,6.8,-1.5159888370289485,-0.2447183874705896,0,-1.5769380427706945,2.78,0.24392493372754603,0.4953425964284075,-0.2992142338845838,0.8568488844712405
2348,Microgale brevicaudata,Mandena,secondary_forest,2,7.2,-1.3231263518447922,-0.2447183874705896,0,-1.3176434596218631,2.78,0.1323982471042666,-0.8548893953730984,-0.893485679058146,0.5202448954366656
2349,Microgale brevicaudata,Mandena,secondary_forest,2,12,0.9912234703650812,-0.2447183874705896,1,0.9996762187554028,2.78,0.7660634972717871,0.33202643297280493,0.6751165391972285,0.39186541583356677
2350,Microgale brevicaudata,Mandena,secondary_forest,2,7,-1.4195575944368704,-0.2447183874705896,1,-1.445438394947926,2.78,-0.5713650833970831,-0.03836965962167741,-0.5555825009145513,0.4991766361037915
2352,Microgale brevicaudata,Mandena,secondary_forest,2,6.6,-1.6124200796210266,-1.929711741070867,0,-1.4352855903079391,2.74,0.8971971388537296,1.6165153217931025,-0.7124300350653695,-0.21822706601098008
2353,Rattus rattus,Mandena,secondary_forest,2,31,-1.4768242596398675,-1.4131010215726132,0,-1.0368892855423966,2.78,-0.46231720719357905,0.41694968756239104,-0.8572324442727448,-0.4054449018044198
2354,Rattus rattus,Mandena,secondary_forest,2,25,-1.6438179420168704,-1.8655332705965477,1,-1.1394620165158071,2.78,0.9922658575398897,0.28993612464573254,-0.5071200492806636,-0.5959945437140379
2355,Microgale brevicaudata,Mandena,secondary_forest,2,10,0.02691104444430056,-0.2447183874705896,1,0.17258902560286235,2.74,-1.327303160187746,-1.07465634615322,0.12237459913670468,1.0364234852887733
2357,Rattus rattus,Mandena,secondary_forest,2,42,-1.1706691752820286,-1.4131010215726132,0,-0.02149732640979022,2.78,0.8444367301153164,1.1195036673181828,0.001979183719625386,0.14936048197240182
2359,Microgale brevicaudata,Mandena,secondary_forest,2,9,-0.45524516851608976,-0.2447183874705896,0,-0.30537054591954027,2.78,-0.1444216015695543,-0.6724588133585307,-0.44716949499611963,-0.4687053550965055
2361,Rattus rattus,Mandena,secondary_forest,2,120,1.0002486956190109,0.24304961841922415,1,1.2313229261846412,2.78,0.9661865226390518,1.8396039841329745,0.23716419922871665,-1.0555490627816235
2363,Microgale brevicaudata,Mandena,secondary_forest,2,7.8,-1.0338326240685582,-1.929711741070867,0,-0.6774580661338655,2.78,-0.8358965814053565,-0.05113537315718036,-0.6409876411375703,-0.2883249297337787
2367,Rattus rattus,Mandena,secondary_forest,2,45,-1.087172334093527,-1.4131010215726132,0,0.2091871115500139,2.78,-0.33455936870067754,0.21106210354243857,2.3001314259421104,-1.1655711118501817
2368,Rattus rattus,Mandena,secondary_forest,2,69,-0.41919760458551486,0.24304961841922415,1,-0.6189749364003918,2.78,1.0793025683493849,0.47932633956658516,-0.9289095064031506,0.013184175967966387
2371,Microgale brevicaudata,Mandena,semi-intact_forest,2,12.5,1.2323015768452763,-0.2447183874705896,1,1.184861939305184,3.34,0.21722480796703436,0.6801810909641675,-0.35433152898826864,-0.1634405253285479
2372,Microgale brevicaudata,Mandena,semi-intact_forest,2,11,0.5090672574046908,-0.2447183874705896,1,0.6049560505417192,3.34,0.7231066223200195,0.010263871298606167,-0.23346344309591133,0.9517288835521936
2373,Microgale brevicaudata,Mandena,semi-intact_forest,2,8,-0.9374013814764801,-0.2447183874705896,0,-0.8396838880994613,3.34,0.7086232161670974,1.0701866073752428,-0.7012981637921106,0.4305963449264259
2374,Microgale brevicaudata,Mandena,semi-intact_forest,2,12,0.9912234703650812,-0.2447183874705896,1,0.9996762187554028,3.34,-1.04541512027069,-1.0752260199530448,-0.4678836594111512,-1.2039232756740377
2375,Microgale brevicaudata,Mandena,semi-intact_forest,2,12.5,1.2323015768452763,-1.929711741070867,1,1.4619399768327923,3.49,-0.19460982914093128,-0.5585391324933131,0.3889016681296252,0.7585354997582905
2377,Rattus rattus,Mandena,semi-intact_forest,2,32,-1.4489919792437003,-1.4131010215726132,1,-0.9307343963660629,3.44,0.7495282607216726,0.8515537448477352,0.4366702229040727,-1.1727666449886016
2378,Microgale brevicaudata,Mandena,semi-intact_forest,2,12,0.9912234703650812,-0.2447183874705896,1,0.9996762187554028,3.49,0.25364843042071544,-0.45599456671155886,-0.16759926249149487,0.9230010444177063
2381,Rattus rattus,Mandena,semi-intact_forest,2,129,1.2507392191845155,0.6236540209187589,1,0.9543635203743287,3.44,-0.2227648240056434,-0.3438185182930829,0.80310941318668,-0.975337498124241
2383,Microgale brevicaudata,Mandena,semi-intact_forest,2,11.5,0.7501453638848861,-0.2447183874705896,1,0.806607924197797,3.34,-1.5015974641826624,-0.031531897090979054,-0.3027327315984512,-1.1772903130601935
2385,Microgale brevicaudata,Mandena,semi-intact_forest,2,10.5,0.2679891509244957,-1.929711741070867,0,0.6709997494345459,3.34,-0.7361209573856227,-0.6475744657612883,-0.5903361626120898,0.8516627402067851
2386,Microgale brevicaudata,Mandena,flooded_rice,2,10,0.02691104444430056,-0.2447183874705896,1,0.17258902560286235,1.12,0.054877799993897955,-0.7617372006656938,-0.9213734505559704,0.40456666354204723
2387,Microgale brevicaudata,Mandena,flooded_rice,2,7,-1.4195575944368704,-3.7754131315898922,1,-0.8648557067614356,1.12,0.6083905657478553,0.7224944294362547,-0.6338435161269469,0.17451788342751062
2388,Microgale brevicaudata,Mandena,flooded_rice,2,9,-0.45524516851608976,-0.2447183874705896,0,-0.30537054591954027,1.12,0.6251285440513632,0.9671114986559352,-0.6354169218398407,-0.2911048825530161
2389,Microgale brevicaudata,Mandena,flooded_rice,2,9,-0.45524516851608976,-1.929711741070867,1,-0.028292508391931877,1.12,-1.1696944265523852,-0.18002900241567107,1.1713730050848097,-0.307547330045639
2390,Microgale brevicaudata,Mandena,flooded_rice,2,9,-0.45524516851608976,-1.929711741070867,1,-0.028292508391931877,1.15,-1.1626175517420672,-1.0046317485335567,-0.41662217992158845,-1.1699812496315747
2392,Microgale brevicaudata,Mandena,flooded_rice,2,7.5,-1.1784794879566753,-1.929711741070867,0,-0.8553797015444743,1.15,0.12628127422330118,0.596895434018217,-0.6658833841128229,0.4474880770084249
2393,Microgale brevicaudata,Mandena,flooded_rice,2,8,-0.9374013814764801,-0.2447183874705896,1,-0.8396838880994613,1.15,1.1893671548165472,1.621499451273579,-0.5295961056426325,-0.26105802430579556
2394,Microgale brevicaudata,Mandena,flooded_rice,2,9,-0.45524516851608976,-0.2447183874705896,0,-0.30537054591954027,1.15,0.800675678517238,1.034425135836087,0.37127357607494593,-1.5779822261812442
2396,Rattus rattus,Mandena,flooded_rice,2,118,0.9445841348266766,0.6236540209187589,1,0.6563560397637542,1.19,-1.6016506121223197,-0.6800768094847807,-0.23669673597732657,-0.08590076858685589
2397,Rattus rattus,Mandena,flooded_rice,2,100,0.4436030876956675,1.3504239103352331,1,-0.8876581444013727,1.19,-0.8571917578304687,0.12170102793772085,-0.5283181455155016,0.2564709311672243
2398,Rattus rattus,Mandena,flooded_rice,2,122,1.0559132564113454,0.24304961841922415,0,1.2865902697275775,1.19,0.3768731758912064,0.8955707237453571,-0.755102596172118,-0.09169567378664713
2399,Rattus rattus,Mandena,flooded_rice,2,95,0.3044416857148316,1.3504239103352331,1,-1.0591623089894042,1.19,-0.704788613914815,-0.38303734278195634,-0.5695798723314804,0.08746979237396757
2400,Rattus rattus,Mandena,flooded_rice,2,122,1.0559132564113454,0.24304961841922415,0,1.2865902697275775,1.19,-1.388324982035421,-0.7167236674512112,1.2354124303901595,-1.2706224583428287
2401,Microgale brevicaudata,Mandena,flooded_rice,2,11,0.5090672574046908,-0.2447183874705896,0,0.6049560505417192,1.12,1.4924154638041762,0.8774403899852277,0.430018381594947,-1.977249458496497
2402,Microgale brevicaudata,Mandena,flooded_rice,2,10.5,0.2679891509244957,-0.2447183874705896,1,0.3939217119069375,1.15,2.3400517191785175,2.799097084729567,0.5865887598625521,0.17298900458934102
2405,Microgale brevicaudata,Mandena,flooded_rice,2,10.5,0.2679891509244957,-1.929711741070867,1,0.6709997494345459,1.15,-0.24993245870958963,-0.0053997768233469585,-0.8868894476836993,0.3514308659434126
2406,Microgale brevicaudata,Mandena,flooded_rice,2,13.5,1.7144577898056668,-0.2447183874705896,1,1.5339895609353214,1.12,0.7896130548588938,-0.49442213880792724,-0.4409146293801775,0.5287022990638338
2407,Microgale brevicaudata,Mandena,flooded_rice,2,8,-0.9374013814764801,-1.929711741070867,0,-0.5626058505718528,1.12,-0.454450845954216,0.035436587004503806,-0.816046457861437,0.2301986940023083
2410,Rattus rattus,Mandena,flooded_rice,2,117,0.9167518544305094,0.6236540209187589,1,0.6278997134741148,1.19,0.8791808048065723,0.33938868216600654,-0.20562475817728285,0.9848489578297018
2411,Microgale brevicaudata,Mandena,flooded_rice,2,7,-1.4195575944368704,-1.929711741070867,0,-1.1683603574203172,1.12,-0.0690788183850111,-0.02979772899055803,-0.823119246328414,0.16369444121652482
2412,Microgale brevicaudata,Mandena,flooded_rice,2,5.2,-2.2874387777655727,-1.929711741070867,0,-2.51681817298873,1.15,0.8832990408164316,-0.2234652785634479,-0.583129405857242,-0.8986692007852453
2416,Rattus rattus,Mandena,flooded_rice,2,59,-0.6975204085471866,0.24304961841922415,1,-1.1424789591943039,1.19,1.3885129987894531,0.8979360957127478,-0.48332835919509565,-0.3476670608316653
2417,Rattus rattus,Mandena,flooded_rice,2,145,1.6960557055231902,0.24304961841922415,0,1.8640721274301637,1.19,-1.1277542061162589,-1.4264973855120604,-0.13573714945305565,0.11089726658654225
2418,Rattus rattus,Mandena,flooded_rice,2,138,1.50122974275002,0.24304961841922415,0,1.698630699149011,1.19,-0.3895029812405926,0.2659372621154335,0.8105700828326459,0.054821546294142036
2419,Rattus rattus,Mandena,flooded_rice,2,135,1.4177329015615185,-0.15003581771277408,0,2.160924576750645,1.19,-0.040799801620713914,0.09023803907283465,-0.5860483024860267,-0.40500420124034986
2420,Rattus rattus,Mandena,flooded_rice,2,122,1.0559132564113454,-0.15003581771277408,0,1.8223727793301367,1.19,1.1386472101566698,-0.056226195876793714,-0.2735763644256059,0.5969040679075153
2421,Microgale brevicaudata,Mandena,flooded_rice,2,7.3,-1.2749107305487535,-1.929711741070867,0,-0.977993116946733,1.15,0.27758687221456346,0.6796957342889276,0.7642796959427802,0.9437974196958495
2422,Microgale brevicaudata,Mandena,flooded_rice,2,9.2,-0.358813925924012,-1.929711741070867,1,0.0714130480230839,1.15,1.856086157375936,1.4056181686549534,0.7173879257060967,-1.9020312705186153
2424,Microgale brevicaudata,Mandena,flooded_rice,2,7.2,-1.3231263518447922,-0.2447183874705896,1,-1.3176434596218631,1.15,-1.2749683408693797,-0.7260803903194697,0.11972493310044832,1.0325387666654007
2427,Rattus rattus,Mandena,flooded_rice,2,53.5,-0.850597950726106,-0.5564486945961132,1,-0.37993883799512096,1.19,1.247387039269015,1.1087224437236096,0.06505033346384378,0.18291905205539566
2428,Rattus rattus,Mandena,flooded_rice,2,128,1.2229069387883482,0.9925456411273541,1,0.42553726597655456,1.19,0.6139879209558455,0.3817751649337861,-0.07256788861323543,-0.8291396097631842
2429,Rattus rattus,Mandena,flooded_rice,2,113,0.8054227328458408,0.6236540209187589,1,0.5115889198367418,1.19,-0.1636901792537962,-0.7385692112751191,0.3462248712562856,-0.8381630900330164
2430,Microgale brevicaudata,Mandena,flooded_rice,2,6.7,-1.5642044583249874,-1.929711741070867,0,-1.3670674596649115,1.15,0.05817449193182784,0.12490564714618668,-0.9824985999358232,0.45453598251711974
2432,Microgale brevicaudata,Mandena,flooded_rice,2,13,1.4733796833254715,-0.2447183874705896,0,1.3627835747157906,1.19,-0.4504948475794359,-0.4513439560047573,-0.7658904445783049,0.06540610139849196
2434,Rattus rattus,Mandena,flooded_rice,2,130,1.2785714995806827,0.24304961841922415,0,1.4989535760546484,1.19,-0.4980001711267061,-1.2310546699805358,1.049407973504369,-1.2409902276138505
2435,Rattus rattus,Mandena,flooded_rice,2,150,1.8352171075040262,0.6236540209187589,1,1.4586546565459302,1.19,-0.806394672594761,-0.8414682505397341,-0.3921292849696773,-0.014051445849675949
2436,Rattus rattus,Mandena,flooded_rice,2,146,1.7238879859193574,0.24304961841922415,1,1.8870522739509945,1.19,0.7035072890830633,-0.15234099615705513,1.0069503343556654,-1.5078040048922123
2437,Rattus rattus,Mandena,flooded_rice,2,134,1.3899006211653513,0.24304961841922415,0,1.6002824867788181,1.19,-0.041917580666065705,0.2327136298444433,-0.5955229291023865,-0.6348467451761077
2438,Rattus rattus,Mandena,flooded_rice,2,137,1.4733974623538528,0.6236540209187589,1,1.1555428778676067,1.19,0.43327168770005037,0.808835101694386,-0.4643156768919309,0.2924256405027368
