host_ID,final_id,link,type,host_species,village,grid,season
2749,Tritrichomonas,1,Protozoa,Rattus rattus,Mandena,agroforest,3
2751,Blastocystis,1,Protozoa,Rattus rattus,Mandena,village,3
2751,Hexamastix,1,Protozoa,Rattus rattus,Mandena,village,3
2751,Tritrichomonas,1,Protozoa,Rattus rattus,Mandena,village,3
2752,Tetratrichomonas,1,Protozoa,Mus musculus,Mandena,village,3
2753,Eimeria,1,Protozoa,Mus musculus,Mandena,village,3
2754,Tritrichomonas,1,Protozoa,Rattus rattus,Mandena,agroforest,3
2755,Eimeria,1,Protozoa,Rattus rattus,Mandena,agroforest,3
2755,Hypotrichomonas,1,Protozoa,Rattus rattus,Mandena,agroforest,3
2756,Blastocystis,1,Protozoa,Rattus rattus,Mandena,agroforest,3
2756,Tritrichomonas,1,Protozoa,Rattus rattus,Mandena,agroforest,3
2757,Eimeria,1,Protozoa,Rattus rattus,Mandena,agroforest,3
2757,Tritrichomonas,1,Protozoa,Rattus rattus,Mandena,agroforest,3
2758,Eimeria,1,Protozoa,Rattus rattus,Mandena,agroforest,3
2758,Tritrichomonas,1,Protozoa,Rattus rattus,Mandena,agroforest,3
2759,Hypotrichomonas,1,Protozoa,Rattus rattus,Mandena,agroforest,3
2759,Tritrichomonas,1,Protozoa,Rattus rattus,Mandena,agroforest,3
2761,Eimeria,1,Protozoa,Microgale brevicaudata,Mandena,agroforest,3
2762,Eimeria,1,Protozoa,Rattus rattus,Mandena,village,3
2762,Hexamastix,1,Protozoa,Rattus rattus,Mandena,village,3
2764,Hypotrichomonas,1,Protozoa,Rattus rattus,Mandena,village,3
2764,Tritrichomonas,1,Protozoa,Rattus rattus,Mandena,village,3
2765,Hypotrichomonas,1,Protozoa,Rattus rattus,Mandena,agroforest,3
2765,Tritrichomonas,1,Protozoa,Rattus rattus,Mandena,agroforest,3
2766,Tritrichomonas,1,Protozoa,Rattus rattus,Mandena,agroforest,3
2767,Eimeria,1,Protozoa,Microgale brevicaudata,Mandena,agroforest,3
2768,Cryptosporidium,1,Protozoa,Suncus murinus,Mandena,agroforest,3
2768,Eimeria,1,Protozoa,Suncus murinus,Mandena,agroforest,3
2769,Tritrichomonas,1,Protozoa,Rattus rattus,Mandena,agroforest,3
2770,Hypotrichomonas,1,Protozoa,Rattus rattus,Mandena,agroforest,3
2770,Tritrichomonas,1,Protozoa,Rattus rattus,Mandena,agroforest,3
2771,Blastocystis,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,1
2773,Blastocystis,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,1
2773,Eimeria,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,1
2774,Blastocystis,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,1
2774,Entamoeba,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,1
2777,Eimeria,1,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,1
2778,Eimeria,1,Protozoa,Suncus murinus,Sarahandrano,brushy_regrowth,1
2779,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,1
2782,Entamoeba,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,1
2782,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,1
2786,Tritrichomonas,1,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,1
2792,Entamoeba,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,1
2792,Hypotrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,1
2792,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,1
2793,Blastocystis,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,1
2793,Entamoeba,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,1
2794,Eimeria,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,1
2795,Blastocystis,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,1
2796,Eimeria,1,Protozoa,Suncus murinus,Sarahandrano,brushy_regrowth,1
2798,Blastocystis,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,1
2798,Entamoeba,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,1
2799,Blastocystis,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,1
2799,Entamoeba,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,1
2800,Blastocystis,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,1
2800,Entamoeba,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,1
2800,Hypotrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,1
2801,Blastocystis,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,1
2801,Entamoeba,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,1
2807,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,1
2810,Eimeria,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,1
2810,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,1
2811,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,1
2813,Blastocystis,1,Protozoa,Microgale prolixacaudata,Sarahandrano,agriculture,1
2814,Tritrichomonas,1,Protozoa,Suncus murinus,Sarahandrano,agriculture,1
2817,Eimeria,1,Protozoa,Suncus murinus,Sarahandrano,agriculture,1
2821,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agriculture,1
2822,Eimeria,1,Protozoa,Rattus rattus,Sarahandrano,agriculture,1
2824,Pentatrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agriculture,1
2825,Tritrichomonas,1,Protozoa,Mus musculus,Sarahandrano,agriculture,1
2828,Hypotrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agriculture,1
2828,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agriculture,1
2829,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agriculture,1
2830,Cryptosporidium,1,Protozoa,Rattus rattus,Sarahandrano,agriculture,1
2830,Entamoeba,1,Protozoa,Rattus rattus,Sarahandrano,agriculture,1
2830,Hypotrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agriculture,1
2830,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agriculture,1
2831,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agriculture,1
2832,Hypotrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agriculture,1
2832,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agriculture,1
2833,Tritrichomonas,1,Protozoa,Mus musculus,Sarahandrano,agriculture,1
2835,Eimeria,1,Protozoa,Mus musculus,Sarahandrano,agriculture,1
2835,Tritrichomonas,1,Protozoa,Mus musculus,Sarahandrano,agriculture,1
2839,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agriculture,1
2840,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agriculture,1
2841,Hypotrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agriculture,1
2841,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agriculture,1
2843,Tritrichomonas,1,Protozoa,Mus musculus,Sarahandrano,agriculture,1
2844,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agriculture,1
2845,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agriculture,1
2847,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agriculture,1
2850,Tritrichomonas,1,Protozoa,Microgale prolixacaudata,Sarahandrano,agriculture,1
2853,Eimeria,1,Protozoa,Mus musculus,Sarahandrano,agriculture,1
2854,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agriculture,1
2864,Entamoeba,1,Protozoa,Microgale prolixacaudata,Sarahandrano,agriculture,1
2865,Eimeria,1,Protozoa,Mus musculus,Sarahandrano,agriculture,1
2868,Eimeria,1,Protozoa,Rattus rattus,Sarahandrano,agriculture,1
2871,Eimeria,1,Protozoa,Microgale brevicaudata,Sarahandrano,secondary_forest,1
2872,Blastocystis,1,Protozoa,Microgale brevicaudata,Sarahandrano,secondary_forest,1
2872,Entamoeba,1,Protozoa,Microgale brevicaudata,Sarahandrano,secondary_forest,1
2874,Eimeria,1,Protozoa,Microgale brevicaudata,Sarahandrano,secondary_forest,1
2875,Eimeria,1,Protozoa,Microgale brevicaudata,Sarahandrano,secondary_forest,1
2877,Eimeria,1,Protozoa,Rattus rattus,Sarahandrano,secondary_forest,1
2878,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,secondary_forest,1
2879,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,secondary_forest,1
2880,Hypotrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,secondary_forest,1
2880,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,secondary_forest,1
2885,Eimeria,1,Protozoa,Nesomys cf. audeberti,Sarahandrano,secondary_forest,1
2888,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,secondary_forest,1
2890,Eimeria,1,Protozoa,Microgale brevicaudata,Sarahandrano,secondary_forest,1
2893,Entamoeba,1,Protozoa,Rattus rattus,Sarahandrano,secondary_forest,1
2894,Hexamastix,1,Protozoa,Rattus rattus,Sarahandrano,secondary_forest,1
2897,Blastocystis,1,Protozoa,Microgale brevicaudata,Sarahandrano,secondary_forest,1
2898,Eimeria,1,Protozoa,Nesomys cf. rufus,Sarahandrano,secondary_forest,1
2898,Tritrichomonas,1,Protozoa,Nesomys cf. rufus,Sarahandrano,secondary_forest,1
2904,Blastocystis,1,Protozoa,Microgale brevicaudata,Sarahandrano,secondary_forest,1
2904,Eimeria,1,Protozoa,Microgale brevicaudata,Sarahandrano,secondary_forest,1
2905,Eimeria,1,Protozoa,Microgale brevicaudata,Sarahandrano,secondary_forest,1
2907,Blastocystis,1,Protozoa,Microgale brevicaudata,Sarahandrano,secondary_forest,1
2909,Eimeria,1,Protozoa,Microgale parvula,Sarahandrano,semi-intact_forest,1
2912,Blastocystis,1,Protozoa,Microgale cf. talazaci,Sarahandrano,semi-intact_forest,1
2915,Tritrichomonas,1,Protozoa,Eliurus cf. webbi,Sarahandrano,semi-intact_forest,1
2919,Eimeria,1,Protozoa,Microgale cf. talazaci,Sarahandrano,agroforest,1
2921,Tritrichomonas,1,Protozoa,Suncus murinus,Sarahandrano,agroforest,1
2925,Hypotrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agroforest,1
2925,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agroforest,1
2926,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agroforest,1
2927,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agroforest,1
2928,Hypotrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agroforest,1
2928,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agroforest,1
2930,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agroforest,1
2933,Eimeria,1,Protozoa,Rattus rattus,Sarahandrano,agroforest,1
2933,Hypotrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agroforest,1
2934,Eimeria,1,Protozoa,Rattus rattus,Sarahandrano,agroforest,1
2934,Hypotrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agroforest,1
2935,Cryptosporidium,1,Protozoa,Rattus rattus,Sarahandrano,agroforest,1
2935,Hypotrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agroforest,1
2935,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agroforest,1
2936,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agroforest,1
2937,Hypotrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agroforest,1
2937,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agroforest,1
2938,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agroforest,1
2941,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agroforest,1
2942,Hypotrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agroforest,1
2942,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agroforest,1
2943,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agroforest,1
2944,Hypotrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agroforest,1
2944,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agroforest,1
2946,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agroforest,1
2947,Eimeria,1,Protozoa,Suncus murinus,Sarahandrano,agroforest,1
2954,Tritrichomonas,1,Protozoa,Suncus murinus,Sarahandrano,flooded_rice,1
2955,Tritrichomonas,1,Protozoa,Mus musculus,Sarahandrano,flooded_rice,1
2957,Tritrichomonas,1,Protozoa,Mus musculus,Sarahandrano,flooded_rice,1
2958,Hexamastix,1,Protozoa,Rattus rattus,Sarahandrano,flooded_rice,1
2959,Cryptosporidium,1,Protozoa,Rattus rattus,Sarahandrano,village,1
2959,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,village,1
2963,Cryptosporidium,1,Protozoa,Suncus murinus,Sarahandrano,flooded_rice,1
2970,Eimeria,1,Protozoa,Mus musculus,Sarahandrano,flooded_rice,1
2974,Eimeria,1,Protozoa,Suncus murinus,Sarahandrano,flooded_rice,1
2975,Eimeria,1,Protozoa,Suncus murinus,Sarahandrano,flooded_rice,1
2976,Eimeria,1,Protozoa,Rattus rattus,Sarahandrano,village,1
2976,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,village,1
2978,Hypotrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,village,1
2978,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,village,1
2979,Eimeria,1,Protozoa,Rattus rattus,Sarahandrano,village,1
2980,Eimeria,1,Protozoa,Rattus rattus,Sarahandrano,village,1
2980,Hypotrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,village,1
2984,Eimeria,1,Protozoa,Rattus rattus,Sarahandrano,village,1
2988,Eimeria,1,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,2
2989,Eimeria,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,2
2989,Hypotrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,2
2991,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,2
2996,Eimeria,1,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,2
2999,Eimeria,1,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,2
3000,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,2
3001,Tetratrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,2
3002,Hypotrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,2
3004,Tritrichomonas,1,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,2
3005,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,2
3008,Tritrichomonas,1,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,2
3011,Hypotrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,2
3011,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,2
3014,Tritrichomonas,1,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,2
3016,Eimeria,1,Protozoa,Suncus murinus,Sarahandrano,brushy_regrowth,2
3018,Eimeria,1,Protozoa,Nesogale talazaci,Sarahandrano,agroforest,2
3020,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agroforest,2
3021,Hypotrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agroforest,2
3021,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agroforest,2
3023,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agroforest,2
3024,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agroforest,2
3030,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agroforest,2
3031,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agroforest,2
3032,Eimeria,1,Protozoa,Tenrec ecaudatus,Sarahandrano,agroforest,2
3035,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agroforest,2
3038,Hypotrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agroforest,2
3038,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agroforest,2
3039,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agroforest,2
3040,Hypotrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agroforest,2
3041,Hypotrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agroforest,2
3041,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agroforest,2
3042,Hypotrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agroforest,2
3043,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,secondary_forest,2
3044,Hypotrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,secondary_forest,2
3054,Eimeria,1,Protozoa,Microgale parvula,Sarahandrano,secondary_forest,2
3055,Eimeria,1,Protozoa,Microgale brevicaudata,Sarahandrano,secondary_forest,2
3056,Cryptosporidium,1,Protozoa,Setifer setosus,Sarahandrano,secondary_forest,2
3060,Eimeria,1,Protozoa,Microgale brevicaudata,Sarahandrano,secondary_forest,2
3063,Eimeria,1,Protozoa,Setifer setosus,Sarahandrano,secondary_forest,2
3064,Cryptosporidium,1,Protozoa,Rattus rattus,Sarahandrano,secondary_forest,2
3064,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,secondary_forest,2
3065,Eimeria,1,Protozoa,Microgale brevicaudata,Sarahandrano,secondary_forest,2
3066,Eimeria,1,Protozoa,Nesogale talazaci,Sarahandrano,semi-intact_forest,2
3067,Eimeria,1,Protozoa,Nesogale talazaci,Sarahandrano,semi-intact_forest,2
3068,Tritrichomonas,1,Protozoa,Eliurus minor,Sarahandrano,semi-intact_forest,2
3069,Tritrichomonas,1,Protozoa,Nesomys audeberti,Sarahandrano,semi-intact_forest,2
3070,Eimeria,1,Protozoa,Nesomys audeberti,Sarahandrano,semi-intact_forest,2
3071,Eimeria,1,Protozoa,Nesogale talazaci,Sarahandrano,semi-intact_forest,2
3072,Eimeria,1,Protozoa,Nesogale talazaci,Sarahandrano,semi-intact_forest,2
3073,Eimeria,1,Protozoa,Nesomys audeberti,Sarahandrano,semi-intact_forest,2
3073,Tritrichomonas,1,Protozoa,Nesomys audeberti,Sarahandrano,semi-intact_forest,2
3074,Eimeria,1,Protozoa,Suncus murinus,Sarahandrano,flooded_rice,2
3075,Eimeria,1,Protozoa,Suncus murinus,Sarahandrano,flooded_rice,2
3076,Eimeria,1,Protozoa,Suncus murinus,Sarahandrano,flooded_rice,2
3077,Eimeria,1,Protozoa,Suncus etruscus,Sarahandrano,flooded_rice,2
3081,Entamoeba,1,Protozoa,Rattus rattus,Sarahandrano,flooded_rice,2
3081,Hypotrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,flooded_rice,2
3081,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,flooded_rice,2
3085,Eimeria,1,Protozoa,Suncus murinus,Sarahandrano,flooded_rice,2
3086,Eimeria,1,Protozoa,Suncus murinus,Sarahandrano,flooded_rice,2
3087,Eimeria,1,Protozoa,Suncus etruscus,Sarahandrano,flooded_rice,2
3089,Tetratrichomonas,1,Protozoa,Mus musculus,Sarahandrano,flooded_rice,2
3096,Eimeria,1,Protozoa,Mus musculus,Sarahandrano,flooded_rice,2
3099,Eimeria,1,Protozoa,Suncus murinus,Sarahandrano,flooded_rice,2
3100,Eimeria,1,Protozoa,Suncus murinus,Sarahandrano,flooded_rice,2
3102,Eimeria,1,Protozoa,Suncus etruscus,Sarahandrano,flooded_rice,2
3104,Hexamastix,1,Protozoa,Rattus rattus,Sarahandrano,village,2
3107,Eimeria,1,Protozoa,Suncus murinus,Sarahandrano,flooded_rice,2
3109,Tritrichomonas,1,Protozoa,Mus musculus,Sarahandrano,flooded_rice,2
3112,Eimeria,1,Protozoa,Suncus murinus,Sarahandrano,village,2
3114,Hexamastix,1,Protozoa,Rattus rattus,Sarahandrano,village,2
3116,Eimeria,1,Protozoa,Suncus etruscus,Sarahandrano,flooded_rice,2
3117,Eimeria,1,Protozoa,Suncus murinus,Sarahandrano,flooded_rice,2
3120,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,village,2
3121,Hypotrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,village,2
3130,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agriculture,2
3134,Eimeria,1,Protozoa,Suncus murinus,Sarahandrano,agriculture,2
3136,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agriculture,2
3137,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agriculture,2
3139,Hypotrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agriculture,2
3139,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agriculture,2
3149,Hypotrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agriculture,2
3149,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agriculture,2
3150,Hypotrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agriculture,2
3151,Eimeria,1,Protozoa,Suncus murinus,Sarahandrano,agriculture,2
3151,Tritrichomonas,1,Protozoa,Suncus murinus,Sarahandrano,agriculture,2
3154,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agriculture,2
3155,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agriculture,2
3156,Hypotrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agriculture,2
3156,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,agriculture,2
3157,Eimeria,1,Protozoa,Microgale prolixacaudata,Sarahandrano,brushy_regrowth,3
3158,Eimeria,1,Protozoa,Microgale prolixacaudata,Sarahandrano,brushy_regrowth,3
3159,Eimeria,1,Protozoa,Suncus murinus,Sarahandrano,brushy_regrowth,3
3160,Eimeria,1,Protozoa,Suncus murinus,Sarahandrano,brushy_regrowth,3
3161,Eimeria,1,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,3
3165,Eimeria,1,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,3
3165,Tritrichomonas,1,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,3
3167,Eimeria,1,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,3
3168,Eimeria,1,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,3
3169,Eimeria,1,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,3
3170,Tritrichomonas,1,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,3
3172,Eimeria,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,3
3172,Hypotrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,3
3173,Hypotrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,3
3175,Hypotrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,3
3175,Pentatrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,3
3175,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,3
3176,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,3
3177,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,3
3178,Hypotrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,3
3178,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,3
3181,Hypotrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,3
3181,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,3
3182,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,3
3183,Eimeria,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,3
3183,Entamoeba,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,3
3183,Tetratrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,3
3186,Hypotrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,3
3187,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,3
3193,Eimeria,1,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,3
3194,Eimeria,1,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,3
3196,Tritrichomonas,1,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,3
3197,Eimeria,1,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,3
3197,Tritrichomonas,1,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,3
3198,Tritrichomonas,1,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,3
3201,Eimeria,1,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,3
3202,Eimeria,1,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,3
3202,Tritrichomonas,1,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,3
3203,Tritrichomonas,1,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,3
3204,Eimeria,1,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,3
3205,Eimeria,1,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,3
3205,Tritrichomonas,1,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,3
3206,Tritrichomonas,1,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,3
3208,Eimeria,1,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,3
3212,Eimeria,1,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,3
3212,Tritrichomonas,1,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,3
3213,Eimeria,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,3
3213,Hypotrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,3
3213,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,3
3214,Eimeria,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,3
3214,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,3
3216,Pentatrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,3
3216,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,3
3218,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,3
3219,Tritrichomonas,1,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,3
3221,Eimeria,1,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,3
3223,Eimeria,1,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,3
3224,Eimeria,1,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,3
3225,Eimeria,1,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,3
3227,Eimeria,1,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,3
3228,Eimeria,1,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,3
3230,Eimeria,1,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,3
